year,province,bank_type_bfi,outlet_num,outlet_employees,outlet_assets,corporate_ins_num,outlet_pert
2006,河南省,城市信用社,,4736,377,228,
2006,河南省,农村信用社,,50649,2388,5752,
2006,河南省,财务公司,,76,19,2,
2006,湖北省,政策性银行,,2274,1373.1,94,
2006,湖北省,外资银行,,40,15.2,5,
2006,湖北省,合计,,102417,12069.2,7191,
2006,湖北省,大型商业银行,,57020,5293.7,2808,
2006,湖北省,股份制商业银行,,5375,2022.3,414,
2006,湖北省,邮政储蓄银行,,8772,760.5,1385,
2006,湖北省,城市商业银行,,3070,449,161,
2006,湖北省,城市信用社,,93,19.4,5,
2006,湖北省,农村信用社,,25325,1559.3,2312,
2006,湖北省,财务公司,,448,576.7,7,
2006,湖南省,政策性银行,,2725,1005.7,115,
2006,湖南省,外资银行,,0,0,0,
2006,湖南省,合计,,100049,8963.5,9076,
2006,湖南省,大型商业银行,,47574,4630.8,2428,
2006,湖南省,股份制商业银行,,2500,658.4,91,
2006,湖南省,邮政储蓄银行,,11088,702.5,1922,
2006,湖南省,城市商业银行,,4005,510.7,174,
2006,湖南省,城市信用社,,295,16.4,19,
2006,湖南省,农村信用社,,31501,1336,4320,
2006,湖南省,财务公司,,361,103,7,
2006,广东省,政策性银行,,1953,1747,81,
2006,广东省,外资银行,,,1691,51,
2006,广东省,合计,,230919,49812,15457,
2006,广东省,大型商业银行,,119160,26829,5677,
2006,广东省,股份制商业银行,,27903,10063,1039,
2006,广东省,邮政储蓄银行,,16442,1048,1812,
2006,广东省,城市商业银行,,6943,2244,326,
2006,广东省,城市信用社,,0,0,0,
2006,广东省,农村商业银行,,1928,532,194,
2006,广东省,农村信用社,,55883,5145,6257,
2006,深圳市,政策性银行,,146,730.4,3,
2006,深圳市,外资银行,,,1128.5,23,
2006,深圳市,合计,,30505,14498.9,49,
2006,深圳市,大型商业银行,,14607,6386,4,
2006,深圳市,股份制商业银行,,10145,4534.2,10,
2006,深圳市,邮政储蓄银行,,1589,128.7,1,
2006,深圳市,城市商业银行,,3627,1349.7,2,
2006,深圳市,财务公司,,391,241.4,6,
2006,广西壮族自治区,政策性银行,,1594,543.4,63,
2006,广西壮族自治区,外资银行,,0,0,0,
2006,广西壮族自治区,合计,,66011,5659.6,5391,
2006,广西壮族自治区,大型商业银行,,34190,3419.8,1885,
2006,广西壮族自治区,股份制商业银行,,2205,387,104,
2006,广西壮族自治区,邮政储蓄银行,,6643,310.2,851,
2006,广西壮族自治区,城市商业银行,,2140,199.8,128,
2006,广西壮族自治区,城市信用社,,0,0,0,
2006,广西壮族自治区,农村信用社,,19239,799.4,2360,
2006,广西壮族自治区,财务公司,,0,0,0,
2006,海南省,政策性银行,,319,375,18,
2006,海南省,外资银行,,15,3,1,
2006,海南省,合计,,19560,1830,1230,
2006,海南省,大型商业银行,,10405,1076,489,
2006,海南省,股份制商业银行,,661,179,27,
2006,海南省,邮政储蓄银行,,5327,113,336,
2006,海南省,城市商业银行,,0,0,0,
2006,海南省,城市信用社,,1,0,1,
2006,海南省,农村信用社,,2832,84,358,
2006,海南省,财务公司,,0,0,0,
2006,重庆市,政策性银行,,936,498.5,38,
2006,重庆市,外资银行,,113,22,4,
2006,重庆市,合计,,48374,6058.9,5004,
2006,重庆市,大型商业银行,,21250,2762.2,1215,
2006,重庆市,股份制商业银行,,4127,1458.5,173,
2006,重庆市,邮政储蓄银行,,7776,0,1633,
2006,重庆市,城市商业银行,,1822,360.2,98,
2006,重庆市,城市信用社,,0,0,0,
2006,重庆市,农村信用社,,12350,957.5,1843,
2006,重庆市,财务公司,,0,0,0,
2006,四川省,政策性银行,,2850,1285,113,
2006,四川省,外资银行,,239,25,7,
2006,四川省,合计,,128448,13041,13352,
2006,四川省,大型商业银行,,61215,7529,3110,
2006,四川省,股份制商业银行,,3970,1420,182,
2006,四川省,邮政储蓄银行,,13113,,2815,
2006,四川省,城市商业银行,,4524,706,329,
2006,四川省,城市信用社,,1312,116,128,
2006,四川省,农村信用社,,41148,1896,6666,
2006,四川省,财务公司,,77,64,2,
2006,贵州省,政策性银行,,1459,431.7,67,
2006,贵州省,合计,,41499,3780.1,3899,
2006,贵州省,大型商业银行,,20491,2171.9,1079,
2006,贵州省,股份制商业银行,,745,110.5,44,
2006,贵州省,邮政储蓄银行,,2053,,555,
2006,贵州省,城市商业银行,,3226,365.2,139,
2006,贵州省,城市信用社,,315,33.1,32,
2006,贵州省,小型农村金融机构,,13122,653.4,1980,
2006,贵州省,财务公司,,88,14.3,3,
2006,云南省,政策性银行,,1783,717,87,
2006,云南省,外资银行,,7,5,1,
2006,云南省,合计,,62124,7493,2985,
2006,云南省,大型商业银行,,32098,3857,1555,
2006,云南省,股份制商业银行,,3394,1133,125,
2006,云南省,邮政储蓄银行,,5206,172,769,
2006,云南省,城市商业银行,,1792,327,105,
2006,云南省,城市信用社,,44,21,6,
2006,云南省,农村信用社,,17700,1252,335,
2006,云南省,财务公司,,100,9,2,
2006,西藏自治区,政策性银行,,10,0,1,
2006,西藏自治区,外资银行,,0,0,0,
2006,西藏自治区,合计,,5323,526,588,
2006,西藏自治区,大型商业银行,,3559,263,503,
2006,西藏自治区,股份制商业银行,,1314,237.2,45,
2006,西藏自治区,邮政储蓄银行,,414,19,38,
2006,西藏自治区,城市商业银行,,0,0,0,
2006,西藏自治区,城市信用社,,0,0,0,
2006,西藏自治区,农村信用社,,0,0,0,
2006,西藏自治区,信托公司,,26,6.8,1,
2006,陕西省,政策性银行,,1755,696.1,81,
2006,陕西省,外资银行,,112,55.3,3,
2006,陕西省,合计,,73441,8138,6416,
2006,陕西省,大型商业银行,,38905,4644.1,1813,
2006,陕西省,股份制商业银行,,3320,1041.8,116,
2006,陕西省,邮政储蓄银行,,6478,,1143,
2006,陕西省,城市商业银行,,2882,454.4,147,
2006,陕西省,城市信用社,,408,34.2,33,
2006,陕西省,农村信用社,,19106,1051.2,3074,
2006,陕西省,财务公司,,475,160.9,6,
2006,甘肃省,政策性银行,,1362,448.3,59,
2006,甘肃省,外资银行,,0,0,0,
2006,甘肃省,合计,,41518,3939.9,4528,
2006,甘肃省,大型商业银行,,23840,2206,1437,
2006,甘肃省,股份制商业银行,,879,310.5,42,
2006,甘肃省,邮政储蓄银行,,1950,193.6,510,
2006,甘肃省,城市商业银行,,1510,267.5,82,
2006,甘肃省,城市信用社,,489,26.4,37,
2006,甘肃省,农村信用社,,11416,466.2,2385,
2006,青海省,政策性银行,,472,245,27,
2006,青海省,合计,,12241,1085,984,
2006,青海省,大型商业银行,,8039,676,401,
2006,青海省,邮政储蓄银行,,896,49,134,
2006,青海省,城市商业银行,,751,55,47,
2006,青海省,农村信用社,,2083,60,375,
2006,宁夏回族自治区,政策性银行,,336,215,16,
2006,宁夏回族自治区,合计,,16195,1372.9,1089,
2006,宁夏回族自治区,大型商业银行,,9051,644.9,466,
2006,宁夏回族自治区,邮政储蓄银行,,1314,,195,
2006,宁夏回族自治区,城市商业银行,,1488,204,33,
2006,宁夏回族自治区,城市信用社,,166,55.2,12,
2006,宁夏回族自治区,农村信用社,,3790,235,366,
2006,宁夏回族自治区,财务公司,,50,18.8,1,
2006,新疆维吾尔自治区,政策性银行,,2044,687.9,91,
2006,新疆维吾尔自治区,合计,,46594,4781,3342,
2006,新疆维吾尔自治区,大型商业银行,,27730,2939.8,1395,
2006,新疆维吾尔自治区,股份制商业银行,,1100,293.1,40,
2006,新疆维吾尔自治区,邮政储蓄银行,,4456,214,601,
2006,新疆维吾尔自治区,城市商业银行,,1146,214.9,93,
2006,新疆维吾尔自治区,城市信用社,,416,42.8,33,
2006,新疆维吾尔自治区,农村信用社,,9702,388.5,1089,
2007,北京市,政策性银行,15,592,3760,0,0.0092
2007,北京市,外资银行,158,3884,1702,3,0.0968
2007,北京市,合计,3379,77621,51639,26,2.0692
2007,北京市,大型商业银行,1481,41231,24460,0,0.9069
2007,北京市,股份制商业银行,383,15046,13890,0,0.2345
2007,北京市,邮政储蓄银行,497,3852,483,0,0.3043
2007,北京市,城市商业银行,130,4884,3476,1,0.0796
2007,北京市,小型农村金融机构,694,7450,1824,1,0.425
2007,北京市,财务公司,21,682,2044,21,0.0129
2007,天津市,政策性银行,10,340,787,0,0.009
2007,天津市,外资银行,,,338,0,
2007,天津市,合计,2485,41681,10212,18,2.2287
2007,天津市,大型商业银行,1220,24722,4810,0,1.0942
2007,天津市,股份制商业银行,171,5016,1932,1,0.1534
2007,天津市,邮政储蓄银行,362,2070,298,0,0.3247
2007,天津市,城市商业银行,184,3694,1108,1,0.165
2007,天津市,小型农村金融机构,535,5798,899,13,0.4798
2007,天津市,财务公司,3,41,40,3,0.0027
2007,河北省,政策性银行,164,3637,1004,0,0.0236
2007,河北省,外资银行,0,0,0,0,0
2007,河北省,合计,10048,147219,16265,269,1.4472
2007,河北省,大型商业银行,3293,71603,9424,0,0.4743
2007,河北省,股份制商业银行,38,1346,585,0,0.0055
2007,河北省,邮政储蓄银行,1311,11795,868,0,0.1888
2007,河北省,城市商业银行,228,5915,843,8,0.0328
2007,河北省,城市信用社,72,1462,226,3,0.0104
2007,河北省,小型农村金融机构,4941,51427,3305,257,0.7117
2007,河北省,财务公司,1,34,10,1,0.0001
2007,山西省,政策性银行,69,1656,811,0,0.0203
2007,山西省,合计,4432,79225,10965,1199,1.3062
2007,山西省,大型商业银行,1665,40900,5722,0,0.4907
2007,山西省,股份制商业银行,74,2319,1240,0,0.0218
2007,山西省,邮政储蓄银行,621,3080,788,0,0.183
2007,山西省,城市商业银行,173,4401,456,6,0.051
2007,山西省,小型农村金融机构,1829,26839,1914,1192,0.5391
2007,山西省,财务公司,1,30,34,1,0.0003
2007,内蒙古自治区,政策性银行,85,2090,822.4,0,0.0353
2007,内蒙古自治区,外资银行,0,0,0,0,0
2007,内蒙古自治区,合计,5100,65053,5909.6,268,2.1206
2007,内蒙古自治区,大型商业银行,1637,34439,3120.3,0,0.6807
2007,内蒙古自治区,股份制商业银行,19,857,184.8,0,0.0079
2007,内蒙古自治区,邮政储蓄银行,714,5450,259.4,0,0.2969
2007,内蒙古自治区,城市商业银行,184,3030,746.2,4,0.0765
2007,内蒙古自治区,城市信用社,0,0,0,0,0
2007,内蒙古自治区,小型农村金融机构,2461,19187,776.5,264,1.0233
2007,内蒙古自治区,财务公司,0,0,0,0,0
2007,中国,政策性银行,,55565,,3,
2007,中国,外资银行,,31343,,29,
2007,中国,合计,,2696760,,8877,
2007,中国,大型商业银行,,1492138,,5,
2007,中国,股份制商业银行,,139943,,12,
2007,中国,邮政储蓄银行,,109403,,1,
2007,中国,城市商业银行,,123380,,124,
2007,中国,城市信用社,,9367,,42,
2007,辽宁省,政策性银行,80,2169,1806,0,0.0186
2007,辽宁省,外资银行,26,187,283,0,0.006
2007,辽宁省,合计,8613,136615,19121,208,2.004
2007,辽宁省,大型商业银行,3161,69750,7810,0,0.7355
2007,辽宁省,股份制商业银行,401,11607,3716,0,0.0933
2007,辽宁省,邮政储蓄银行,1496,6673,677,0,0.3481
2007,辽宁省,城市商业银行,670,12772,2789,12,0.1559
2007,辽宁省,城市信用社,225,3544,318,12,0.0523
2007,辽宁省,小型农村金融机构,2550,29797,1539,182,0.5933
2007,辽宁省,财务公司,4,116,183,2,0.0009
2007,吉林省,政策性银行,60,1946,1433.2,0,0.022
2007,吉林省,外资银行,0,0,0,0,0
2007,吉林省,三类新型农村金融机构,7,109,,7,0.0026
2007,吉林省,合计,4866,80385,7055.4,69,1.7824
2007,吉林省,大型商业银行,1506,40301,2999.2,0,0.5516
2007,吉林省,股份制商业银行,79,2262,552.7,0,0.0289
2007,吉林省,邮政储蓄银行,1088,5792,358.4,0,0.3985
2007,吉林省,城市商业银行,217,4640,552.3,1,0.0795
2007,吉林省,城市信用社,197,2654,148.9,4,0.0722
2007,吉林省,小型农村金融机构,1710,22255,875.5,55,0.6264
2007,吉林省,财务公司,2,426,135.2,2,0.0007
2007,黑龙江省,政策性银行,89,2403,1252.7,,0.0233
2007,黑龙江省,合计,5906,80926,9280.2,208,1.5445
2007,黑龙江省,大型商业银行,2035,46368,4762.8,,0.5322
2007,黑龙江省,股份制商业银行,46,1045,929.3,,0.012
2007,黑龙江省,邮政储蓄银行,1539,4499,746.6,,0.4025
2007,黑龙江省,城市商业银行,191,3106,723,4,0.0499
2007,黑龙江省,城市信用社,19,292,32.3,1,0.005
2007,黑龙江省,小型农村金融机构,1985,23167,751.6,202,0.5191
2007,黑龙江省,财务公司,2,46,81.9,1,0.0005
2007,上海市,政策性银行,14,443,1477,,0.0075
2007,上海市,外资银行,131,,7567,13,0.0705
2007,上海市,合计,3058,67225,52030,25,1.6459
2007,上海市,大型商业银行,1464,36778,20327,,0.7879
2007,上海市,股份制商业银行,452,16098,16141,,0.2433
2007,上海市,邮政储蓄银行,444,3737,539,,0.239
2007,上海市,城市商业银行,211,4685,2997,1,0.1136
2007,上海市,农村信用社,330,4962,1534,1,0.1776
2007,上海市,财务公司,12,522,1448,10,0.0065
2007,江苏省,政策性银行,94,2162,1831.9,0,0.0123
2007,江苏省,外资银行,17,749,294.4,0,0.0022
2007,江苏省,合计,11202,159048,36942.5,77,1.4691
2007,江苏省,大型商业银行,4494,82688,18355.8,0,0.5894
2007,江苏省,股份制商业银行,615,16385,7609.3,0,0.0807
2007,江苏省,邮政储蓄银行,2389,12879,1528,0,0.3133
2007,江苏省,城市商业银行,482,9450,2597.7,2,0.0632
2007,江苏省,城市信用社,2,59,15.7,1,0.0003
2007,江苏省,小型农村金融机构,3106,34625,4627.8,72,0.4073
2007,江苏省,财务公司,3,51,81.9,2,0.0004
2007,浙江省,政策性银行,54,1661,1202,0,0.0107
2007,浙江省,外资银行,9,399,89,2,0.0018
2007,浙江省,合计,10012,158942,33907,205,1.9787
2007,浙江省,大型商业银行,3558,78714,16038,0,0.7032
2007,浙江省,股份制商业银行,534,16812,7733,1,0.1055
2007,浙江省,邮政储蓄银行,1541,10785,755,0,0.3045
2007,浙江省,城市商业银行,428,10760,2859,11,0.0846
2007,浙江省,城市信用社,8,176,14,1,0.0016
2007,浙江省,小型农村金融机构,3878,39549,5065,188,0.7664
2007,浙江省,财务公司,2,86,152,2,0.0004
2007,安徽省,政策性银行,89,2247,1028,0,0.0145
2007,安徽省,合计,7352,85379,10273,229,1.2017
2007,安徽省,大型商业银行,2283,44500,5506,0,0.3732
2007,安徽省,股份制商业银行,35,1353,572,0,0.0057
2007,安徽省,邮政储蓄银行,1633,9609,681,0,0.2669
2007,安徽省,城市商业银行,157,3787,1004,1,0.0257
2007,安徽省,小型农村金融机构,3154,23834,1453,227,0.5155
2007,安徽省,财务公司,1,49,29,1,0.0002
2007,福建省,政策性银行,39,972,612.9,0,0.0109
2007,福建省,外资银行,26,954,465.4,2,0.0073
2007,福建省,合计,5267,85936,15244.4,80,1.4708
2007,福建省,大型商业银行,2141,47697,6567.1,0,0.5979
2007,福建省,股份制商业银行,257,9448,5510.9,1,0.0718
2007,福建省,邮政储蓄银行,849,8133,462.9,0,0.2371
2007,福建省,城市商业银行,83,2260,586.2,3,0.0232
2007,福建省,农村合作银行,244,1452,195.8,3,0.0681
2007,福建省,农村信用社,1626,14816,825.3,69,0.4541
2007,福建省,信托公司,2,204,17.9,2,0.0006
2007,江西省,政策性银行,102,2184,683.8,0,0.0234
2007,江西省,村镇银行,1,10,0,1,0.0002
2007,江西省,合计,6373,72653,6787.9,100,1.459
2007,江西省,大型商业银行,1827,36570,3452.2,0,0.4183
2007,江西省,股份制商业银行,19,791,509.7,0,0.0043
2007,江西省,邮政储蓄银行,1314,7833,613.7,0,0.3008
2007,江西省,城市商业银行,683,2659,467.4,4,0.1564
2007,江西省,城市信用社,14,238,40.3,1,0.0032
2007,江西省,农村信用社,2411,22270,1005.6,92,0.552
2007,江西省,财务公司,2,98,15.2,2,0.0005
2007,山东省,政策性银行,145,3488,1682,,0.0155
2007,山东省,外资银行,15,460,201,,0.0016
2007,山东省,合计,13961,181106,26597,139,1.4904
2007,山东省,大型商业银行,4448,85719,12141,,0.4749
2007,山东省,股份制商业银行,272,8012,4111,1,0.029
2007,山东省,邮政储蓄银行,2945,15048,1282,,0.3144
2007,山东省,城市商业银行,526,11642,2474,,0.0562
2007,山东省,农村信用社,5606,56646,4530,136,0.5985
2007,山东省,财务公司,4,91,176,2,0.0004
2007,河南省,政策性银行,152,3648,2000,0,0.0162
2007,河南省,合计,11924,144851,15563.3,778,1.2739
2007,河南省,大型商业银行,3091,67256,6449,0,0.3302
2007,河南省,股份制商业银行,173,4617,2036,0,0.0185
2007,河南省,邮政储蓄银行,2325,13447,1052.4,0,0.2484
2007,河南省,城市商业银行,288,5828,890.8,7,0.0308
2007,河南省,城市信用社,213,435,384.3,10,0.0228
2007,河南省,小型农村金融机构,5677,49377,2714.9,757,0.6065
2007,河南省,财务公司,3,87,21.4,2,0.0003
2007,河南省,信托公司,2,156,14.5,2,0.0002
2007,湖北省,政策性银行,94,2310,1548.7,,0.0165
2007,湖北省,外资银行,5,146,27.4,1,0.0009
2007,湖北省,合计,7235,104630,13308.3,106,1.2695
2007,湖北省,大型商业银行,2797,57686,5929.7,,0.4908
2007,湖北省,股份制商业银行,366,4487,2395.3,,0.0642
2007,湖北省,邮政储蓄银行,1440,9367,798,,0.2527
2007,湖北省,城市商业银行,168,3346,565.8,6,0.0295
2007,湖北省,小型农村金融机构,2358,26811,1536.4,93,0.4138
2007,湖南省,政策性银行,115,2907,1317,0,0.0181
2007,湖南省,外资银行,0,0,0,0,0
2007,湖南省,合计,9055,100527,11044,135,1.4249
2007,湖南省,大型商业银行,2338,46076,5381.9,0,0.3679
2007,湖南省,股份制商业银行,97,2836,995.9,0,0.0153
2007,湖南省,邮政储蓄银行,2025,11037,787.8,0,0.3186
2007,湖南省,城市商业银行,174,4149,769.3,5,0.0274
2007,湖南省,城市信用社,19,238,22,1,0.003
